"Subject" "Group" "Condition" "TB" "TrialNum" "Trial" "Lat"
"3400" "14" "0" "0" "13" "3" "72" 425.769
"3401" "14" "0" "0" "4" "4" "73" 302.692
"3402" "14" "0" "0" "8" "2" "74" 310.385
"3403" "14" "0" "0" "61" "2" "75" 333.462
"3404" "14" "0" "0" "22" "2" "76" 348.846
"3405" "14" "0" "0" "54" "2" "77" 371.923
"3406" "14" "0" "0" "62" "4" "78" 325.769
"3407" "14" "0" "0" "50" "2" "79" 341.154
"3408" "14" "0" "0" "2" "4" "80" 310.385
"3409" "14" "0" "0" "23" "2" "81" 295.000
"3410" "14" "0" "0" "9" "3" "82" 318.077
"3411" "14" "0" "0" "4" "5" "83" 295.000
"3412" "14" "0" "0" "0" "4" "84" 402.692
"3413" "14" "0" "0" "11" "3" "85" 295.000
"3414" "14" "0" "0" "12" "2" "86" 356.538
"3415" "14" "0" "0" "57" "2" "87" 371.923
"3416" "14" "0" "0" "13" "4" "88" 379.615
"3417" "14" "0" "0" "18" "2" "89" 333.462
"3418" "14" "0" "0" "63" "2" "90" 356.538
"3419" "14" "0" "0" "0" "5" "91" 441.154
"3420" "14" "0" "0" "15" "4" "92" 418.077
"3421" "14" "0" "0" "14" "2" "93" 318.077
"3422" "14" "0" "0" "2" "5" "94" 302.692
"3423" "14" "0" "0" "20" "2" "95" 325.769
"3424" "14" "0" "0" "1" "5" "96" 310.385
"3425" "14" "0" "0" "58" "3" "97" 295.000
"3426" "14" "0" "0" "58" "4" "98" 248.846
"3427" "14" "0" "0" "16" "2" "99" 318.077
"3428" "14" "0" "0" "5" "4" "100" 279.615
"3429" "14" "0" "0" "48" "2" "101" 356.538
"3430" "14" "0" "0" "9" "4" "102" 341.154
"3431" "14" "0" "0" "10" "2" "103" 287.308
"3432" "14" "0" "0" "17" "2" "104" 310.385
"3433" "14" "0" "0" "6" "4" "105" 464.231
"3434" "14" "0" "0" "11" "4" "106" 225.769
"3435" "14" "0" "0" "6" "5" "107" 302.692
"3436" "14" "0" "0" "7" "5" "108" 318.077
"3437" "14" "0" "0" "53" "2" "109" 348.846
"3438" "14" "0" "0" "56" "4" "110" 302.692
"3439" "14" "0" "0" "60" "3" "111" 302.692
"3440" "14" "0" "0" "3" "4" "112" 348.846
"3441" "14" "0" "0" "5" "5" "113" 325.769
"3442" "14" "0" "0" "4" "6" "114" 325.769
"3443" "14" "0" "0" "3" "5" "115" 287.308
"3444" "14" "0" "0" "21" "2" "116" 371.923
"3445" "14" "0" "0" "49" "2" "117" 318.077
"3446" "14" "0" "0" "60" "4" "118" 271.923
"3447" "14" "0" "0" "7" "6" "119" 287.308
"3448" "14" "0" "0" "59" "2" "120" 310.385
"3449" "14" "0" "0" "1" "6" "121" 279.615
"3450" "14" "0" "0" "0" "6" "122" 279.615
"3451" "14" "0" "0" "52" "2" "123" 379.615
"3452" "14" "0" "0" "3" "6" "124" 233.462
"3453" "14" "0" "0" "5" "6" "125" 341.154
"3454" "14" "0" "0" "6" "6" "126" 371.923
"3455" "14" "0" "0" "2" "6" "127" 348.846
"3456" "14" "0" "0" "55" "2" "128" 325.769
"3457" "14" "0" "1" "11" "1" "1" 395.000
"3458" "14" "0" "1" "0" "1" "2" 433.462
"3459" "14" "0" "1" "5" "1" "3" 325.769
"3460" "14" "0" "1" "3" "1" "4" 418.077
"3461" "14" "0" "1" "16" "1" "5" 410.385
"3462" "14" "0" "1" "21" "1" "6" 302.692
"3463" "14" "0" "1" "53" "1" "7" 348.846
"3464" "14" "0" "1" "59" "1" "8" 364.231
"3465" "14" "0" "1" "9" "1" "9" 348.846
"3466" "14" "0" "1" "14" "1" "10" 310.385
"3467" "14" "0" "1" "61" "1" "11" 418.077
"3468" "14" "0" "1" "55" "1" "12" 287.308
"3469" "14" "0" "1" "56" "1" "13" 279.615
"3470" "14" "0" "1" "54" "1" "14" 310.385
"3471" "14" "0" "1" "10" "1" "15" 341.154
"3472" "14" "0" "1" "4" "1" "16" 287.308
"3473" "14" "0" "1" "7" "1" "17" 318.077
"3474" "14" "0" "1" "1" "1" "18" 318.077
"3475" "14" "0" "1" "4" "2" "19" 295.000
"3476" "14" "0" "1" "12" "1" "20" 318.077
"3477" "14" "0" "1" "3" "2" "21" 287.308
"3478" "14" "0" "1" "50" "1" "22" 310.385
"3479" "14" "0" "1" "51" "1" "23" 271.923
"3480" "14" "0" "1" "2" "1" "24" 333.462
"3481" "14" "0" "1" "17" "1" "25" 295.000
"3482" "14" "0" "1" "9" "2" "26" 310.385
"3483" "14" "0" "1" "57" "1" "27" 295.000
"3484" "14" "0" "1" "62" "1" "28" 279.615
"3485" "14" "0" "1" "0" "2" "29" 341.154
"3486" "14" "0" "1" "63" "1" "30" NA
"3487" "14" "0" "1" "20" "1" "31" 325.769
"3488" "14" "0" "1" "60" "1" "32" 341.154
"3489" "14" "0" "1" "2" "2" "33" 371.923
"3490" "14" "0" "1" "52" "1" "34" 310.385
"3491" "14" "0" "1" "19" "1" "35" 333.462
"3492" "14" "0" "1" "3" "3" "36" 302.692
"3493" "14" "0" "1" "0" "3" "37" 341.154
"3494" "14" "0" "1" "7" "2" "38" 310.385
"3495" "14" "0" "1" "48" "1" "39" 287.308
"3496" "14" "0" "1" "62" "2" "40" 295.000
"3497" "14" "0" "1" "15" "1" "41" 364.231
"3498" "14" "0" "1" "56" "2" "42" 287.308
"3499" "14" "0" "1" "58" "1" "43" 302.692
"3500" "14" "0" "1" "1" "2" "44" 310.385
"3501" "14" "0" "1" "4" "3" "45" 364.231
"3502" "14" "0" "1" "5" "2" "46" 287.308
"3503" "14" "0" "1" "7" "3" "47" 325.769
"3504" "14" "0" "1" "8" "1" "48" 348.846
"3505" "14" "0" "1" "2" "3" "49" 425.769
"3506" "14" "0" "1" "23" "1" "50" 310.385
"3507" "14" "0" "1" "13" "1" "51" 387.308
"3508" "14" "0" "1" "22" "1" "52" 302.692
"3509" "14" "0" "1" "6" "1" "53" 287.308
"3510" "14" "0" "1" "11" "2" "54" 318.077
"3511" "14" "0" "1" "6" "2" "55" 341.154
"3512" "14" "0" "1" "15" "2" "56" 310.385
"3513" "14" "0" "1" "1" "3" "57" 325.769
"3514" "14" "0" "1" "6" "3" "58" 318.077
"3515" "14" "0" "1" "58" "2" "59" 318.077
"3516" "14" "0" "1" "18" "1" "60" NA
"3517" "14" "0" "1" "60" "2" "61" 418.077
"3518" "14" "0" "1" "13" "2" "62" 371.923
"3519" "14" "0" "1" "5" "3" "63" 295.000
"3520" "14" "0" "1" "49" "1" "64" 456.538
"3521" "14" "0" "1" "9" "3" "65" 387.308
"3522" "14" "0" "1" "15" "3" "66" 379.615
"3523" "14" "0" "1" "9" "4" "67" NA
"3524" "14" "0" "1" "3" "4" "68" 387.308
"3525" "14" "0" "1" "56" "3" "69" 333.462
"3526" "14" "0" "1" "15" "4" "70" 364.231
"3527" "14" "0" "1" "13" "3" "71" 402.692
"3528" "14" "0" "1" "23" "2" "72" 318.077
"3529" "14" "0" "1" "14" "2" "73" 287.308
"3530" "14" "0" "1" "16" "2" "74" 387.308
"3531" "14" "0" "1" "48" "2" "75" 348.846
"3532" "14" "0" "1" "2" "4" "76" 341.154
"3533" "14" "0" "1" "62" "3" "77" 333.462
"3534" "14" "0" "1" "1" "4" "78" 448.846
"3535" "14" "0" "1" "2" "5" "79" 356.538
"3536" "14" "0" "1" "1" "5" "80" 356.538
"3537" "14" "0" "1" "57" "2" "81" 325.769
"3538" "14" "0" "1" "56" "4" "82" 371.923
"3539" "14" "0" "1" "7" "4" "83" 395.000
"3540" "14" "0" "1" "13" "4" "84" 310.385
"3541" "14" "0" "1" "2" "6" "85" 333.462
"3542" "14" "0" "1" "52" "2" "86" 302.692
"3543" "14" "0" "1" "51" "2" "87" 318.077
"3544" "14" "0" "1" "18" "2" "88" NA
"3545" "14" "0" "1" "49" "2" "89" 364.231
"3546" "14" "0" "1" "11" "3" "90" 379.615
"3547" "14" "0" "1" "55" "2" "91" 356.538
"3548" "14" "0" "1" "60" "3" "92" 371.923
"3549" "14" "0" "1" "0" "4" "93" 441.154
"3550" "14" "0" "1" "4" "4" "94" 364.231
"3551" "14" "0" "1" "53" "2" "95" 310.385
"3552" "14" "0" "1" "6" "4" "96" 433.462
"3553" "14" "0" "1" "4" "5" "97" 364.231
"3554" "14" "0" "1" "21" "2" "98" 318.077
"3555" "14" "0" "1" "62" "4" "99" 295.000
"3556" "14" "0" "1" "50" "2" "100" 318.077
"3557" "14" "0" "1" "5" "4" "101" 325.769
"3558" "14" "0" "1" "8" "2" "102" 348.846
"3559" "14" "0" "1" "10" "2" "103" 325.769
"3560" "14" "0" "1" "4" "6" "104" 379.615
"3561" "14" "0" "1" "11" "4" "105" 364.231
"3562" "14" "0" "1" "3" "5" "106" 333.462
"3563" "14" "0" "1" "0" "5" "107" 279.615
"3564" "14" "0" "1" "7" "5" "108" 333.462
"3565" "14" "0" "1" "60" "4" "109" 341.154
"3566" "14" "0" "1" "3" "6" "110" 333.462
"3567" "14" "0" "1" "58" "3" "111" 325.769
"3568" "14" "0" "1" "6" "5" "112" 402.692
"3569" "14" "0" "1" "12" "2" "113" 333.462
"3570" "14" "0" "1" "17" "2" "114" 418.077
"3571" "14" "0" "1" "22" "2" "115" 356.538
"3572" "14" "0" "1" "59" "2" "116" 333.462
"3573" "14" "0" "1" "63" "2" "117" NA
"3574" "14" "0" "1" "5" "5" "118" 402.692
"3575" "14" "0" "1" "5" "6" "119" 371.923
"3576" "14" "0" "1" "20" "2" "120" 356.538
"3577" "14" "0" "1" "54" "2" "121" 379.615
"3578" "14" "0" "1" "19" "2" "122" 410.385
"3579" "14" "0" "1" "1" "6" "123" 371.923
"3580" "14" "0" "1" "61" "2" "124" 364.231
"3581" "14" "0" "1" "0" "6" "125" 387.308
"3582" "14" "0" "1" "7" "6" "126" 556.538
"3583" "14" "0" "1" "58" "4" "127" 341.154
"3584" "14" "0" "1" "6" "6" "128" 418.077
"3585" "15" "0" "0" "13" "1" "1" 333.462
"3586" "15" "0" "0" "7" "1" "2" 248.846
"3587" "15" "0" "0" "19" "1" "3" 279.615
"3588" "15" "0" "0" "58" "1" "4" 364.231
"3589" "15" "0" "0" "9" "1" "5" 287.308
"3590" "15" "0" "0" "0" "1" "6" 295.000
"3591" "15" "0" "0" "12" "1" "7" 333.462
"3592" "15" "0" "0" "2" "1" "8" 325.769
"3593" "15" "0" "0" "58" "2" "9" 302.692
"3594" "15" "0" "0" "5" "1" "10" 310.385
"3595" "15" "0" "0" "4" "1" "11" 333.462
"3596" "15" "0" "0" "11" "1" "12" 295.000
"3597" "15" "0" "0" "5" "2" "13" 295.000
"3598" "15" "0" "0" "59" "1" "14" 295.000
"3599" "15" "0" "0" "49" "1" "15" 271.923
"3600" "15" "0" "0" "1" "1" "16" 418.077
"3601" "15" "0" "0" "52" "1" "17" 302.692
"3602" "15" "0" "0" "50" "1" "18" 279.615
"3603" "15" "0" "0" "62" "1" "19" 295.000
"3604" "15" "0" "0" "2" "2" "20" 325.769
"3605" "15" "0" "0" "6" "1" "21" 233.462
"3606" "15" "0" "0" "56" "1" "22" 302.692
"3607" "15" "0" "0" "15" "1" "23" 325.769
"3608" "15" "0" "0" "51" "1" "24" 287.308
"3609" "15" "0" "0" "9" "2" "25" 364.231
"3610" "15" "0" "0" "15" "2" "26" 295.000
"3611" "15" "0" "0" "4" "2" "27" 302.692
"3612" "15" "0" "0" "3" "1" "28" 333.462
"3613" "15" "0" "0" "54" "1" "29" 333.462
"3614" "15" "0" "0" "63" "1" "30" 302.692
"3615" "15" "0" "0" "3" "2" "31" 325.769
"3616" "15" "0" "0" "53" "1" "32" 310.385
"3617" "15" "0" "0" "16" "1" "33" 348.846
"3618" "15" "0" "0" "5" "3" "34" 348.846
"3619" "15" "0" "0" "1" "2" "35" 325.769
"3620" "15" "0" "0" "7" "2" "36" 287.308
"3621" "15" "0" "0" "61" "1" "37" 341.154
"3622" "15" "0" "0" "18" "1" "38" 302.692
"3623" "15" "0" "0" "14" "1" "39" 348.846
"3624" "15" "0" "0" "2" "3" "40" 318.077
"3625" "15" "0" "0" "20" "1" "41" 310.385
"3626" "15" "0" "0" "7" "3" "42" 295.000
"3627" "15" "0" "0" "6" "2" "43" 310.385
"3628" "15" "0" "0" "17" "1" "44" 287.308
"3629" "15" "0" "0" "13" "2" "45" 287.308
"3630" "15" "0" "0" "48" "1" "46" 287.308
"3631" "15" "0" "0" "56" "2" "47" 287.308
"3632" "15" "0" "0" "0" "2" "48" 310.385
"3633" "15" "0" "0" "55" "1" "49" 264.231
"3634" "15" "0" "0" "60" "1" "50" 302.692
"3635" "15" "0" "0" "57" "1" "51" 264.231
"3636" "15" "0" "0" "4" "3" "52" 333.462
"3637" "15" "0" "0" "3" "3" "53" 325.769
"3638" "15" "0" "0" "60" "2" "54" 333.462
"3639" "15" "0" "0" "21" "1" "55" 310.385
"3640" "15" "0" "0" "1" "3" "56" 295.000
"3641" "15" "0" "0" "23" "1" "57" 271.923
"3642" "15" "0" "0" "0" "3" "58" 325.769
"3643" "15" "0" "0" "11" "2" "59" 341.154
"3644" "15" "0" "0" "22" "1" "60" 218.077
"3645" "15" "0" "0" "6" "3" "61" 310.385
"3646" "15" "0" "0" "10" "1" "62" 302.692
"3647" "15" "0" "0" "8" "1" "63" 310.385
"3648" "15" "0" "0" "62" "2" "64" 295.000
"3649" "15" "0" "0" "20" "2" "65" 287.308
"3650" "15" "0" "0" "18" "2" "66" 295.000
"3651" "15" "0" "0" "3" "4" "67" 271.923
"3652" "15" "0" "0" "51" "2" "68" 341.154
"3653" "15" "0" "0" "56" "3" "69" 279.615
"3654" "15" "0" "0" "50" "2" "70" 264.231
"3655" "15" "0" "0" "2" "4" "71" 287.308
"3656" "15" "0" "0" "4" "4" "72" 256.538
"3657" "15" "0" "0" "19" "2" "73" 279.615
"3658" "15" "0" "0" "15" "3" "74" 333.462
"3659" "15" "0" "0" "53" "2" "75" 271.923
"3660" "15" "0" "0" "6" "4" "76" 279.615
"3661" "15" "0" "0" "9" "3" "77" 295.000
"3662" "15" "0" "0" "7" "4" "78" 271.923
"3663" "15" "0" "0" "7" "5" "79" 256.538
"3664" "15" "0" "0" "57" "2" "80" 302.692
"3665" "15" "0" "0" "11" "3" "81" 310.385
"3666" "15" "0" "0" "21" "2" "82" 279.615
"3667" "15" "0" "0" "22" "2" "83" 271.923
"3668" "15" "0" "0" "62" "3" "84" 287.308
"3669" "15" "0" "0" "17" "2" "85" 248.846
"3670" "15" "0" "0" "9" "4" "86" 310.385
"3671" "15" "0" "0" "60" "3" "87" 325.769
"3672" "15" "0" "0" "14" "2" "88" 279.615
"3673" "15" "0" "0" "10" "2" "89" 295.000
"3674" "15" "0" "0" "6" "5" "90" 310.385
"3675" "15" "0" "0" "5" "4" "91" 310.385
"3676" "15" "0" "0" "1" "4" "92" 310.385
"3677" "15" "0" "0" "0" "4" "93" 295.000
"3678" "15" "0" "0" "5" "5" "94" 295.000
"3679" "15" "0" "0" "61" "2" "95" 310.385
"3680" "15" "0" "0" "23" "2" "96" 287.308
"3681" "15" "0" "0" "4" "5" "97" 271.923
"3682" "15" "0" "0" "2" "5" "98" 310.385
"3683" "15" "0" "0" "5" "6" "99" 287.308
"3684" "15" "0" "0" "6" "6" "100" 302.692
"3685" "15" "0" "0" "3" "5" "101" 264.231
"3686" "15" "0" "0" "0" "5" "102" 218.077
"3687" "15" "0" "0" "58" "3" "103" 264.231
"3688" "15" "0" "0" "4" "6" "104" 210.385
"3689" "15" "0" "0" "8" "2" "105" 279.615
"3690" "15" "0" "0" "16" "2" "106" 279.615
"3691" "15" "0" "0" "0" "6" "107" 279.615
"3692" "15" "0" "0" "60" "4" "108" 364.231
"3693" "15" "0" "0" "54" "2" "109" 310.385
"3694" "15" "0" "0" "55" "2" "110" 325.769
"3695" "15" "0" "0" "59" "2" "111" 325.769
"3696" "15" "0" "0" "48" "2" "112" 264.231
"3697" "15" "0" "0" "13" "3" "113" 318.077
"3698" "15" "0" "0" "49" "2" "114" 287.308
"3699" "15" "0" "0" "12" "2" "115" 287.308
"3700" "15" "0" "0" "1" "5" "116" 295.000
"3701" "15" "0" "0" "63" "2" "117" 348.846
"3702" "15" "0" "0" "15" "4" "118" 348.846
"3703" "15" "0" "0" "7" "6" "119" 333.462
"3704" "15" "0" "0" "56" "4" "120" 325.769
"3705" "15" "0" "0" "11" "4" "121" 264.231
"3706" "15" "0" "0" "52" "2" "122" 310.385
"3707" "15" "0" "0" "2" "6" "123" 295.000
"3708" "15" "0" "0" "62" "4" "124" 264.231
"3709" "15" "0" "0" "1" "6" "125" 264.231
"3710" "15" "0" "0" "13" "4" "126" 302.692
"3711" "15" "0" "0" "58" "4" "127" 279.615
"3712" "15" "0" "0" "3" "6" "128" 279.615
"3713" "15" "0" "1" "54" "1" "1" 356.538
"3714" "15" "0" "1" "13" "1" "2" 387.308
"3715" "15" "0" "1" "6" "1" "3" 379.615
"3716" "15" "0" "1" "3" "1" "4" 356.538
"3717" "15" "0" "1" "0" "1" "5" 425.769
"3718" "15" "0" "1" "15" "1" "6" 325.769
"3719" "15" "0" "1" "23" "1" "7" 333.462
"3720" "15" "0" "1" "5" "1" "8" 341.154
"3721" "15" "0" "1" "20" "1" "9" 341.154
"3722" "15" "0" "1" "56" "1" "10" 341.154
"3723" "15" "0" "1" "7" "1" "11" 279.615
"3724" "15" "0" "1" "4" "1" "12" 287.308
"3725" "15" "0" "1" "17" "1" "13" 341.154
"3726" "15" "0" "1" "6" "2" "14" 387.308
"3727" "15" "0" "1" "5" "2" "15" 295.000
"3728" "15" "0" "1" "0" "2" "16" 333.462
"3729" "15" "0" "1" "55" "1" "17" 318.077
"3730" "15" "0" "1" "1" "1" "18" NA
"3731" "15" "0" "1" "62" "1" "19" NA
"3732" "15" "0" "1" "59" "1" "20" 310.385
"3733" "15" "0" "1" "63" "1" "21" 295.000
"3734" "15" "0" "1" "9" "1" "22" 325.769
"3735" "15" "0" "1" "10" "1" "23" NA
"3736" "15" "0" "1" "62" "2" "24" 264.231
"3737" "15" "0" "1" "61" "1" "25" 371.923
"3738" "15" "0" "1" "16" "1" "26" 333.462
"3739" "15" "0" "1" "57" "1" "27" 310.385
"3740" "15" "0" "1" "3" "2" "28" 348.846
"3741" "15" "0" "1" "53" "1" "29" 310.385
"3742" "15" "0" "1" "21" "1" "30" 395.000
"3743" "15" "0" "1" "7" "2" "31" 325.769
"3744" "15" "0" "1" "3" "3" "32" 295.000
"3745" "15" "0" "1" "18" "1" "33" 356.538
"3746" "15" "0" "1" "11" "1" "34" 356.538
"3747" "15" "0" "1" "5" "3" "35" 418.077
"3748" "15" "0" "1" "60" "1" "36" 364.231
"3749" "15" "0" "1" "52" "1" "37" 333.462
"3750" "15" "0" "1" "14" "1" "38" 333.462
"3751" "15" "0" "1" "8" "1" "39" 341.154
"3752" "15" "0" "1" "51" "1" "40" 310.385
"3753" "15" "0" "1" "4" "2" "41" 302.692
"3754" "15" "0" "1" "19" "1" "42" NA
"3755" "15" "0" "1" "4" "3" "43" 395.000
"3756" "15" "0" "1" "60" "2" "44" 418.077
"3757" "15" "0" "1" "9" "2" "45" 371.923
"3758" "15" "0" "1" "22" "1" "46" 341.154
"3759" "15" "0" "1" "58" "1" "47" 325.769
"3760" "15" "0" "1" "0" "3" "48" 495.000
"3761" "15" "0" "1" "50" "1" "49" 379.615
"3762" "15" "0" "1" "49" "1" "50" 348.846
"3763" "15" "0" "1" "13" "2" "51" 371.923
"3764" "15" "0" "1" "12" "1" "52" 333.462
"3765" "15" "0" "1" "7" "3" "53" 356.538
"3766" "15" "0" "1" "1" "2" "54" 387.308
"3767" "15" "0" "1" "48" "1" "55" 341.154
"3768" "15" "0" "1" "56" "2" "56" 325.769
"3769" "15" "0" "1" "2" "1" "57" 348.846
"3770" "15" "0" "1" "1" "3" "58" 371.923
"3771" "15" "0" "1" "2" "2" "59" 364.231
"3772" "15" "0" "1" "6" "3" "60" 310.385
"3773" "15" "0" "1" "11" "2" "61" 295.000
"3774" "15" "0" "1" "58" "2" "62" 348.846
"3775" "15" "0" "1" "2" "3" "63" 333.462
"3776" "15" "0" "1" "15" "2" "64" 341.154
"3777" "15" "0" "1" "5" "4" "65" 364.231
"3778" "15" "0" "1" "1" "4" "66" 364.231
"3779" "15" "0" "1" "13" "3" "67" 333.462
"3780" "15" "0" "1" "57" "2" "68" 318.077
"3781" "15" "0" "1" "3" "4" "69" 425.769
"3782" "15" "0" "1" "8" "2" "70" 310.385
"3783" "15" "0" "1" "53" "2" "71" NA
"3784" "15" "0" "1" "2" "4" "72" 310.385
"3785" "15" "0" "1" "10" "2" "73" NA
"3786" "15" "0" "1" "2" "5" "74" 325.769
"3787" "15" "0" "1" "12" "2" "75" 310.385
"3788" "15" "0" "1" "1" "5" "76" 302.692
"3789" "15" "0" "1" "62" "3" "77" 348.846
"3790" "15" "0" "1" "62" "4" "78" NA
"3791" "15" "0" "1" "3" "5" "79" 318.077
"3792" "15" "0" "1" "19" "2" "80" NA
"3793" "15" "0" "1" "14" "2" "81" 325.769
"3794" "15" "0" "1" "1" "6" "82" 318.077
"3795" "15" "0" "1" "17" "2" "83" 318.077
"3796" "15" "0" "1" "23" "2" "84" 318.077
"3797" "15" "0" "1" "7" "4" "85" 310.385
"3798" "15" "0" "1" "54" "2" "86" 302.692
"3799" "15" "0" "1" "56" "3" "87" 379.615
"3800" "15" "0" "1" "3" "6" "88" 341.154
"3801" "15" "0" "1" "7" "5" "89" 318.077
"3802" "15" "0" "1" "0" "4" "90" 356.538
"3803" "15" "0" "1" "22" "2" "91" 364.231
"3804" "15" "0" "1" "16" "2" "92" 310.385
"3805" "15" "0" "1" "20" "2" "93" 348.846
"3806" "15" "0" "1" "0" "5" "94" 410.385
"3807" "15" "0" "1" "4" "4" "95" 325.769
"3808" "15" "0" "1" "11" "3" "96" 341.154
"3809" "15" "0" "1" "5" "5" "97" 325.769
"3810" "15" "0" "1" "18" "2" "98" 295.000
"3811" "15" "0" "1" "6" "4" "99" 287.308
"3812" "15" "0" "1" "15" "3" "100" 348.846
"3813" "15" "0" "1" "7" "6" "101" 371.923
"3814" "15" "0" "1" "51" "2" "102" 310.385
"3815" "15" "0" "1" "15" "4" "103" 333.462
"3816" "15" "0" "1" "52" "2" "104" 279.615
"3817" "15" "0" "1" "60" "3" "105" 379.615
"3818" "15" "0" "1" "6" "5" "106" 379.615
"3819" "15" "0" "1" "4" "5" "107" 325.769
"3820" "15" "0" "1" "61" "2" "108" 333.462
"3821" "15" "0" "1" "0" "6" "109" 333.462
"3822" "15" "0" "1" "49" "2" "110" 310.385
"3823" "15" "0" "1" "13" "4" "111" 302.692
"3824" "15" "0" "1" "6" "6" "112" 302.692
"3825" "15" "0" "1" "2" "6" "113" 341.154
"3826" "15" "0" "1" "59" "2" "114" 341.154
"3827" "15" "0" "1" "4" "6" "115" 279.615
"3828" "15" "0" "1" "11" "4" "116" 356.538
"3829" "15" "0" "1" "58" "3" "117" 318.077
"3830" "15" "0" "1" "48" "2" "118" 348.846
"3831" "15" "0" "1" "50" "2" "119" 341.154
"3832" "15" "0" "1" "9" "3" "120" 356.538
"3833" "15" "0" "1" "60" "4" "121" 371.923
"3834" "15" "0" "1" "56" "4" "122" 341.154
"3835" "15" "0" "1" "58" "4" "123" 295.000
"3836" "15" "0" "1" "63" "2" "124" 333.462
"3837" "15" "0" "1" "9" "4" "125" 325.769
"3838" "15" "0" "1" "21" "2" "126" 348.846
"3839" "15" "0" "1" "5" "6" "127" 387.308
"3840" "15" "0" "1" "55" "2" "128" 410.385
"3841" "16" "0" "0" "62" "1" "1" 418.077
"3842" "16" "0" "0" "6" "1" "2" 395.000
"3843" "16" "0" "0" "59" "1" "3" 302.692
"3844" "16" "0" "0" "5" "1" "4" 395.000
"3845" "16" "0" "0" "8" "1" "5" 348.846
"3846" "16" "0" "0" "56" "1" "6" 325.769
"3847" "16" "0" "0" "11" "1" "7" 425.769
"3848" "16" "0" "0" "6" "2" "8" 364.231
"3849" "16" "0" "0" "16" "1" "9" 341.154
"3850" "16" "0" "0" "18" "1" "10" 371.923
"3851" "16" "0" "0" "17" "1" "11" 325.769
"3852" "16" "0" "0" "0" "1" "12" 364.231
"3853" "16" "0" "0" "50" "1" "13" 318.077
"3854" "16" "0" "0" "23" "1" "14" 356.538
"3855" "16" "0" "0" "5" "2" "15" 341.154
"3856" "16" "0" "0" "9" "1" "16" 387.308
"3857" "16" "0" "0" "56" "2" "17" 348.846
"3858" "16" "0" "0" "3" "1" "18" 371.923
"3859" "16" "0" "0" "7" "1" "19" 364.231
"3860" "16" "0" "0" "4" "1" "20" 364.231
"3861" "16" "0" "0" "13" "1" "21" 348.846
"3862" "16" "0" "0" "60" "1" "22" 325.769
"3863" "16" "0" "0" "51" "1" "23" 341.154
"3864" "16" "0" "0" "57" "1" "24" 318.077
"3865" "16" "0" "0" "19" "1" "25" 295.000
"3866" "16" "0" "0" "14" "1" "26" 356.538
"3867" "16" "0" "0" "7" "2" "27" 287.308
"3868" "16" "0" "0" "49" "1" "28" 310.385
"3869" "16" "0" "0" "20" "1" "29" 302.692
"3870" "16" "0" "0" "0" "2" "30" 310.385
"3871" "16" "0" "0" "1" "1" "31" 325.769
"3872" "16" "0" "0" "6" "3" "32" 333.462
"3873" "16" "0" "0" "58" "1" "33" 302.692
"3874" "16" "0" "0" "63" "1" "34" 264.231
"3875" "16" "0" "0" "61" "1" "35" 287.308
"3876" "16" "0" "0" "10" "1" "36" 333.462
"3877" "16" "0" "0" "52" "1" "37" 318.077
"3878" "16" "0" "0" "21" "1" "38" 325.769
"3879" "16" "0" "0" "9" "2" "39" 310.385
"3880" "16" "0" "0" "7" "3" "40" 333.462
"3881" "16" "0" "0" "13" "2" "41" 302.692
"3882" "16" "0" "0" "54" "1" "42" 287.308
"3883" "16" "0" "0" "62" "2" "43" 271.923
"3884" "16" "0" "0" "5" "3" "44" 348.846
"3885" "16" "0" "0" "22" "1" "45" 364.231
"3886" "16" "0" "0" "55" "1" "46" 318.077
"3887" "16" "0" "0" "15" "1" "47" 348.846
"3888" "16" "0" "0" "60" "2" "48" 310.385
"3889" "16" "0" "0" "53" "1" "49" 295.000
"3890" "16" "0" "0" "3" "2" "50" 341.154
"3891" "16" "0" "0" "4" "2" "51" 333.462
"3892" "16" "0" "0" "4" "3" "52" 341.154
"3893" "16" "0" "0" "1" "2" "53" 379.615
"3894" "16" "0" "0" "15" "2" "54" 325.769
"3895" "16" "0" "0" "58" "2" "55" 364.231
"3896" "16" "0" "0" "48" "1" "56" 310.385
"3897" "16" "0" "0" "2" "1" "57" 318.077
"3898" "16" "0" "0" "12" "1" "58" 333.462
"3899" "16" "0" "0" "3" "3" "59" 310.385
"3900" "16" "0" "0" "11" "2" "60" 333.462
"3901" "16" "0" "0" "2" "2" "61" 310.385
"3902" "16" "0" "0" "0" "3" "62" 325.769
"3903" "16" "0" "0" "2" "3" "63" 310.385
"3904" "16" "0" "0" "1" "3" "64" 310.385
"3905" "16" "0" "0" "4" "4" "65" 310.385
"3906" "16" "0" "0" "0" "4" "66" 318.077
"3907" "16" "0" "0" "4" "5" "67" 341.154
"3908" "16" "0" "0" "56" "3" "68" 348.846
"3909" "16" "0" "0" "18" "2" "69" 295.000
"3910" "16" "0" "0" "4" "6" "70" 318.077
"3911" "16" "0" "0" "6" "4" "71" 348.846
"3912" "16" "0" "0" "13" "3" "72" 318.077
"3913" "16" "0" "0" "60" "3" "73" 325.769
"3914" "16" "0" "0" "5" "4" "74" 302.692
"3915" "16" "0" "0" "62" "3" "75" 341.154
"3916" "16" "0" "0" "12" "2" "76" 310.385
"3917" "16" "0" "0" "16" "2" "77" 348.846
