"PDist" "Block" "Cond" "TB" "Subj"
1938 0.09756 "1" "0" "26" "S6"
1939 0.05968 "1" "0" "26" "S6"
1940 0.15624 "1" "0" "27" "S6"
1941 0.13345 "1" "0" "27" "S6"
1942 0.05157 "1" "0" "31" "S6"
1943 0.11959 "1" "0" "31" "S6"
1944 0.03630 "1" "0" "32" "S6"
1945 0.02434 "1" "0" "32" "S6"
1946 0.02597 "1" "0" "33" "S6"
1947 0.00136 "1" "0" "33" "S6"
1948 0.02796 "1" "0" "33" "S6"
1949 0.03823 "1" "0" "33" "S6"
1950 0.00880 "1" "0" "33" "S6"
1951 0.04079 "1" "0" "33" "S6"
1952 0.09086 "1" "0" "34" "S6"
1953 0.07115 "1" "0" "34" "S6"
1954 0.07691 "1" "0" "35" "S6"
1955 0.19162 "1" "0" "35" "S6"
1956 0.03515 "1" "0" "39" "S6"
1957 0.36229 "1" "0" "39" "S6"
1958 0.02980 "1" "0" "40" "S6"
1959 0.06153 "1" "0" "40" "S6"
1960 0.06575 "1" "0" "40" "S6"
1961 0.08828 "1" "0" "40" "S6"
1962 0.04494 "1" "0" "41" "S6"
1963 0.02415 "1" "0" "41" "S6"
1964 0.03278 "1" "0" "41" "S6"
1965 0.02026 "1" "0" "41" "S6"
1966 0.04722 "1" "0" "41" "S6"
1967 0.04443 "1" "0" "41" "S6"
1968 0.04195 "1" "0" "42" "S6"
1969 0.01652 "1" "0" "42" "S6"
1970 0.02748 "1" "0" "42" "S6"
1971 0.04511 "1" "0" "42" "S6"
1972 0.20577 "1" "0" "43" "S6"
1973 0.24963 "1" "0" "43" "S6"
1974 0.06678 "1" "0" "47" "S6"
1975 0.16084 "1" "0" "47" "S6"
1976 0.02419 "1" "0" "48" "S6"
1977 0.07113 "1" "0" "48" "S6"
1978 0.02201 "1" "0" "49" "S6"
1979 0.01292 "1" "0" "49" "S6"
1980 0.03045 "1" "0" "49" "S6"
1981 0.01729 "1" "0" "49" "S6"
1982 0.03487 "1" "0" "49" "S6"
1983 0.01939 "1" "0" "49" "S6"
1984 0.00847 "1" "0" "50" "S6"
1985 0.01277 "1" "0" "50" "S6"
1986 0.40287 "1" "0" "51" "S6"
1987 0.08916 "1" "0" "51" "S6"
1988 0.03783 "1" "0" "55" "S6"
1989 0.01845 "1" "0" "55" "S6"
1990 0.05410 "1" "0" "56" "S6"
1991 0.01481 "1" "0" "56" "S6"
1992 0.03778 "1" "0" "56" "S6"
1993 0.05308 "1" "0" "56" "S6"
1994 0.04564 "1" "0" "57" "S6"
1995 0.05331 "1" "0" "57" "S6"
1996 0.01248 "1" "0" "57" "S6"
1997 0.03377 "1" "0" "57" "S6"
1998 0.01350 "1" "0" "57" "S6"
1999 0.02405 "1" "0" "57" "S6"
2000 0.05801 "1" "0" "58" "S6"
2001 0.03813 "1" "0" "58" "S6"
2002 0.00262 "1" "0" "58" "S6"
2003 0.01960 "1" "0" "58" "S6"
2004 0.03332 "1" "0" "59" "S6"
2005 0.06001 "1" "0" "59" "S6"
2006 0.15178 "1" "0" "63" "S6"
2007 0.02751 "1" "0" "63" "S6"
2008 0.12484 "1" "0" "64" "S6"
2009 0.10364 "1" "0" "64" "S6"
2010 0.28530 "2" "1" "1" "S6"
2011 0.04158 "2" "1" "1" "S6"
2012 0.08853 "2" "1" "1" "S6"
2013 0.08166 "2" "1" "1" "S6"
2014 0.12346 "2" "1" "1" "S6"
2015 0.15339 "2" "1" "1" "S6"
2016 0.05061 "2" "1" "2" "S6"
2017 0.09813 "2" "1" "2" "S6"
2018 0.02605 "2" "1" "3" "S6"
2019 0.02054 "2" "1" "3" "S6"
2020 0.02361 "2" "1" "7" "S6"
2021 0.05160 "2" "1" "7" "S6"
2022 0.09860 "2" "1" "8" "S6"
2023 0.11724 "2" "1" "8" "S6"
2024 0.07406 "2" "1" "8" "S6"
2025 0.08317 "2" "1" "8" "S6"
2026 0.04439 "2" "1" "9" "S6"
2027 0.12747 "2" "1" "9" "S6"
2028 0.01855 "2" "1" "9" "S6"
2029 0.07353 "2" "1" "9" "S6"
2030 0.01593 "2" "1" "9" "S6"
2031 0.08238 "2" "1" "9" "S6"
2032 0.02641 "2" "1" "10" "S6"
2033 0.08762 "2" "1" "10" "S6"
2034 0.09245 "2" "1" "10" "S6"
2035 0.05953 "2" "1" "10" "S6"
2036 0.02262 "2" "1" "11" "S6"
2037 0.11226 "2" "1" "11" "S6"
2038 0.04670 "2" "1" "15" "S6"
2039 0.05568 "2" "1" "15" "S6"
2040 0.04409 "2" "1" "16" "S6"
2041 0.04846 "2" "1" "16" "S6"
2042 0.07635 "2" "1" "17" "S6"
2043 0.04684 "2" "1" "17" "S6"
2044 0.09262 "2" "1" "17" "S6"
2045 0.21734 "2" "1" "17" "S6"
2046 0.10335 "2" "1" "17" "S6"
2047 0.10047 "2" "1" "17" "S6"
2048 0.04559 "2" "1" "18" "S6"
2049 0.17073 "2" "1" "18" "S6"
2050 0.01462 "2" "1" "19" "S6"
2051 0.02109 "2" "1" "19" "S6"
2052 0.04413 "2" "1" "23" "S6"
2053 0.04156 "2" "1" "23" "S6"
2054 0.01821 "2" "1" "24" "S6"
2055 0.02636 "2" "1" "24" "S6"
2056 0.03332 "2" "1" "24" "S6"
2057 0.02476 "2" "1" "24" "S6"
2058 0.10395 "2" "1" "25" "S6"
2059 0.02827 "2" "1" "25" "S6"
2060 0.02343 "2" "1" "25" "S6"
2061 0.01764 "2" "1" "25" "S6"
2062 0.01536 "2" "1" "25" "S6"
2063 0.03142 "2" "1" "25" "S6"
2064 0.12706 "2" "1" "26" "S6"
2065 0.10522 "2" "1" "26" "S6"
2066 0.10627 "2" "1" "26" "S6"
2067 0.13682 "2" "1" "26" "S6"
2068 0.09517 "2" "1" "27" "S6"
2069 0.06046 "2" "1" "31" "S6"
2070 0.06875 "2" "1" "31" "S6"
2071 0.00569 "2" "1" "32" "S6"
2072 0.05015 "2" "1" "32" "S6"
2073 0.03097 "2" "1" "33" "S6"
2074 0.01382 "2" "1" "33" "S6"
2075 0.02484 "2" "1" "33" "S6"
2076 0.02046 "2" "1" "33" "S6"
2077 0.00556 "2" "1" "33" "S6"
2078 0.05033 "2" "1" "33" "S6"
2079 0.08382 "2" "1" "34" "S6"
2080 0.04879 "2" "1" "34" "S6"
2081 0.17162 "2" "1" "35" "S6"
2082 0.31708 "2" "1" "35" "S6"
2083 0.10390 "2" "1" "39" "S6"
2084 0.07741 "2" "1" "40" "S6"
2085 0.08545 "2" "1" "40" "S6"
2086 0.02033 "2" "1" "40" "S6"
2087 0.05961 "2" "1" "41" "S6"
2088 0.04294 "2" "1" "41" "S6"
2089 0.05697 "2" "1" "41" "S6"
2090 0.01080 "2" "1" "41" "S6"
2091 0.00468 "2" "1" "41" "S6"
2092 0.05212 "2" "1" "41" "S6"
2093 0.05490 "2" "1" "42" "S6"
2094 0.01504 "2" "1" "42" "S6"
2095 0.02622 "2" "1" "42" "S6"
2096 0.03434 "2" "1" "42" "S6"
2097 0.11526 "2" "1" "43" "S6"
2098 0.20115 "2" "1" "43" "S6"
2099 0.18517 "2" "1" "47" "S6"
2100 0.06401 "2" "1" "48" "S6"
2101 0.04333 "2" "1" "48" "S6"
2102 0.12038 "2" "1" "49" "S6"
2103 0.04040 "2" "1" "49" "S6"
2104 0.04253 "2" "1" "49" "S6"
2105 0.02346 "2" "1" "49" "S6"
2106 0.01974 "2" "1" "49" "S6"
2107 0.01176 "2" "1" "49" "S6"
2108 0.02109 "2" "1" "50" "S6"
2109 0.01871 "2" "1" "50" "S6"
2110 0.01756 "2" "1" "51" "S6"
2111 0.05184 "2" "1" "51" "S6"
2112 0.07969 "2" "1" "55" "S6"
2113 0.07144 "2" "1" "55" "S6"
2114 0.05067 "2" "1" "56" "S6"
2115 0.13931 "2" "1" "56" "S6"
2116 0.12654 "2" "1" "56" "S6"
2117 0.09258 "2" "1" "56" "S6"
2118 0.06792 "2" "1" "57" "S6"
2119 0.07478 "2" "1" "57" "S6"
2120 0.12748 "2" "1" "57" "S6"
2121 0.12888 "2" "1" "57" "S6"
2122 0.10723 "2" "1" "57" "S6"
2123 0.03938 "2" "1" "58" "S6"
2124 0.02860 "2" "1" "58" "S6"
2125 0.02553 "2" "1" "58" "S6"
2126 0.02418 "2" "1" "58" "S6"
2127 0.01850 "2" "1" "59" "S6"
2128 0.04869 "2" "1" "59" "S6"
2129 0.11026 "2" "1" "63" "S6"
2130 0.13277 "2" "1" "63" "S6"
2131 0.07261 "2" "1" "64" "S6"
2132 0.04703 "3" "0" "1" "S6"
2133 0.10807 "3" "0" "1" "S6"
2134 0.09291 "3" "0" "1" "S6"
2135 0.10145 "3" "0" "1" "S6"
2136 0.05826 "3" "0" "1" "S6"
2137 0.03618 "3" "0" "1" "S6"
2138 0.06631 "3" "0" "2" "S6"
2139 0.02892 "3" "0" "2" "S6"
2140 0.12009 "3" "0" "3" "S6"
2141 0.05717 "3" "0" "3" "S6"
2142 0.03395 "3" "0" "7" "S6"
2143 0.02822 "3" "0" "7" "S6"
2144 0.06977 "3" "0" "8" "S6"
2145 0.12124 "3" "0" "8" "S6"
2146 0.02980 "3" "0" "8" "S6"
2147 0.08463 "3" "0" "8" "S6"
2148 0.10238 "3" "0" "9" "S6"
2149 0.06546 "3" "0" "9" "S6"
2150 0.11008 "3" "0" "9" "S6"
2151 0.12695 "3" "0" "9" "S6"
2152 0.12352 "3" "0" "9" "S6"
2153 0.05846 "3" "0" "9" "S6"
2154 0.05122 "3" "0" "10" "S6"
2155 0.08371 "3" "0" "10" "S6"
2156 0.14624 "3" "0" "10" "S6"
2157 0.04147 "3" "0" "10" "S6"
2158 0.14218 "3" "0" "11" "S6"
2159 0.06581 "3" "0" "11" "S6"
2160 0.12842 "3" "0" "15" "S6"
2161 0.10935 "3" "0" "15" "S6"
2162 0.00236 "3" "0" "16" "S6"
2163 0.02261 "3" "0" "16" "S6"
2164 0.09304 "3" "0" "17" "S6"
2165 0.05722 "3" "0" "17" "S6"
2166 0.07329 "3" "0" "17" "S6"
2167 0.05066 "3" "0" "17" "S6"
2168 0.05455 "3" "0" "17" "S6"
2169 0.02446 "3" "0" "17" "S6"
2170 0.15096 "3" "0" "18" "S6"
2171 0.12974 "3" "0" "18" "S6"
2172 0.07978 "3" "0" "19" "S6"
2173 0.10199 "3" "0" "19" "S6"
2174 0.13079 "3" "0" "23" "S6"
2175 0.04312 "3" "0" "23" "S6"
2176 0.05042 "3" "0" "24" "S6"
2177 0.04617 "3" "0" "24" "S6"
2178 0.03934 "3" "0" "24" "S6"
2179 0.06238 "3" "0" "24" "S6"
2180 0.00871 "3" "0" "25" "S6"
2181 0.06065 "3" "0" "25" "S6"
2182 0.02960 "3" "0" "25" "S6"
2183 0.02521 "3" "0" "25" "S6"
2184 0.03524 "3" "0" "25" "S6"
2185 0.00393 "3" "0" "25" "S6"
2186 0.13026 "3" "0" "26" "S6"
2187 0.07937 "3" "0" "26" "S6"
2188 0.11076 "3" "0" "26" "S6"
2189 0.17800 "3" "0" "26" "S6"
2190 0.28958 "3" "0" "27" "S6"
2191 0.26169 "3" "0" "27" "S6"
2192 0.10399 "3" "0" "31" "S6"
2193 0.11818 "3" "0" "31" "S6"
2194 0.00554 "3" "0" "32" "S6"
2195 0.05184 "3" "0" "32" "S6"
2196 0.07381 "3" "0" "33" "S6"
2197 0.01240 "3" "0" "33" "S6"
2198 0.00757 "3" "0" "33" "S6"
2199 0.00860 "3" "0" "33" "S6"
2200 0.01941 "3" "0" "33" "S6"
2201 0.03835 "3" "0" "33" "S6"
2202 0.14114 "3" "0" "34" "S6"
2203 0.12857 "3" "0" "34" "S6"
2204 0.16848 "3" "0" "35" "S6"
2205 0.16691 "3" "0" "35" "S6"
2206 0.21296 "3" "0" "39" "S6"
2207 0.23067 "3" "0" "39" "S6"
2208 0.09556 "3" "0" "40" "S6"
2209 0.07678 "3" "0" "40" "S6"
2210 0.15307 "3" "0" "40" "S6"
2211 0.07198 "3" "0" "40" "S6"
2212 0.02128 "3" "0" "41" "S6"
2213 0.01822 "3" "0" "41" "S6"
2214 0.02644 "3" "0" "41" "S6"
2215 0.01947 "3" "0" "41" "S6"
2216 0.01850 "3" "0" "41" "S6"
2217 0.01715 "3" "0" "41" "S6"
2218 0.02643 "3" "0" "42" "S6"
2219 0.01097 "3" "0" "42" "S6"
2220 0.03897 "3" "0" "42" "S6"
2221 0.03632 "3" "0" "42" "S6"
2222 0.19613 "3" "0" "43" "S6"
2223 0.18018 "3" "0" "43" "S6"
2224 0.28990 "3" "0" "47" "S6"
2225 0.04318 "3" "0" "47" "S6"
2226 0.07535 "3" "0" "48" "S6"
2227 0.14064 "3" "0" "48" "S6"
2228 0.02382 "3" "0" "49" "S6"
2229 0.00969 "3" "0" "49" "S6"
2230 0.00699 "3" "0" "49" "S6"
2231 0.01013 "3" "0" "49" "S6"
2232 0.04618 "3" "0" "49" "S6"
2233 0.00615 "3" "0" "49" "S6"
2234 0.01164 "3" "0" "50" "S6"
2235 0.00603 "3" "0" "50" "S6"
2236 0.11538 "3" "0" "51" "S6"
2237 0.08818 "3" "0" "51" "S6"
2238 0.07549 "3" "0" "55" "S6"
2239 0.10948 "3" "0" "55" "S6"
2240 0.00500 "3" "0" "56" "S6"
2241 0.01526 "3" "0" "56" "S6"
2242 0.10813 "3" "0" "56" "S6"
2243 0.04849 "3" "0" "56" "S6"
2244 0.06657 "3" "0" "57" "S6"
2245 0.05936 "3" "0" "57" "S6"
2246 0.03120 "3" "0" "57" "S6"
2247 0.09064 "3" "0" "57" "S6"
2248 0.13363 "3" "0" "57" "S6"
2249 0.04386 "3" "0" "57" "S6"
2250 0.04564 "3" "0" "58" "S6"
2251 0.03199 "3" "0" "58" "S6"
2252 0.01476 "3" "0" "58" "S6"
2253 0.01205 "3" "0" "58" "S6"
2254 0.08584 "3" "0" "59" "S6"
2255 0.04161 "3" "0" "59" "S6"
2256 0.04699 "3" "0" "63" "S6"
2257 0.12174 "3" "0" "63" "S6"
2258 0.09047 "3" "0" "64" "S6"
2259 0.09558 "3" "0" "64" "S6"
2260 0.05862 "1" "0" "1" "S7"
2261 0.04537 "1" "0" "1" "S7"
2262 0.02026 "1" "0" "1" "S7"
2263 0.02172 "1" "0" "1" "S7"
2264 0.02341 "1" "0" "1" "S7"
2265 0.01879 "1" "0" "1" "S7"
2266 0.03201 "1" "0" "2" "S7"
2267 0.02664 "1" "0" "2" "S7"
2268 0.02659 "1" "0" "3" "S7"
2269 0.05564 "1" "0" "3" "S7"
2270 0.01161 "1" "0" "7" "S7"
2271 0.01199 "1" "0" "7" "S7"
2272 0.01948 "1" "0" "8" "S7"
2273 0.04330 "1" "0" "8" "S7"
2274 0.02247 "1" "0" "8" "S7"
2275 0.01526 "1" "0" "8" "S7"
2276 0.07433 "1" "0" "9" "S7"
2277 0.01069 "1" "0" "9" "S7"
2278 0.01062 "1" "0" "9" "S7"
2279 0.05410 "1" "0" "9" "S7"
2280 0.00995 "1" "0" "9" "S7"
2281 0.04762 "1" "0" "9" "S7"
2282 0.07303 "1" "0" "10" "S7"
2283 0.02292 "1" "0" "10" "S7"
2284 0.02847 "1" "0" "10" "S7"
2285 0.01594 "1" "0" "10" "S7"
2286 0.02148 "1" "0" "11" "S7"
2287 0.02855 "1" "0" "11" "S7"
2288 0.01743 "1" "0" "15" "S7"
2289 0.04839 "1" "0" "15" "S7"
2290 0.00675 "1" "0" "16" "S7"
2291 0.03314 "1" "0" "16" "S7"
2292 0.02545 "1" "0" "17" "S7"
2293 0.04287 "1" "0" "17" "S7"
2294 0.03490 "1" "0" "17" "S7"
2295 0.01835 "1" "0" "17" "S7"
2296 0.03852 "1" "0" "17" "S7"
2297 0.03338 "1" "0" "17" "S7"
2298 0.01725 "1" "0" "18" "S7"
2299 0.01316 "1" "0" "18" "S7"
2300 0.01958 "1" "0" "19" "S7"
2301 0.01001 "1" "0" "19" "S7"
2302 0.06469 "1" "0" "23" "S7"
2303 0.05016 "1" "0" "23" "S7"
2304 0.00858 "1" "0" "24" "S7"
2305 0.02023 "1" "0" "24" "S7"
2306 0.00067 "1" "0" "24" "S7"
2307 0.01103 "1" "0" "24" "S7"
2308 0.01664 "1" "0" "25" "S7"
2309 0.01909 "1" "0" "25" "S7"
2310 0.02133 "1" "0" "25" "S7"
2311 0.06895 "1" "0" "25" "S7"
2312 0.02992 "1" "0" "25" "S7"
2313 0.02824 "1" "0" "25" "S7"
2314 0.01282 "1" "0" "26" "S7"
2315 0.01191 "1" "0" "26" "S7"
2316 0.00491 "1" "0" "26" "S7"
2317 0.02089 "1" "0" "26" "S7"
2318 0.01926 "1" "0" "27" "S7"
2319 0.01526 "1" "0" "27" "S7"
2320 0.11972 "1" "0" "31" "S7"
2321 0.01150 "1" "0" "31" "S7"
2322 0.00931 "1" "0" "32" "S7"
2323 0.00939 "1" "0" "32" "S7"
2324 0.04460 "1" "0" "33" "S7"
2325 0.04709 "1" "0" "33" "S7"
2326 0.04357 "1" "0" "33" "S7"
2327 0.02293 "1" "0" "33" "S7"
2328 0.07362 "1" "0" "33" "S7"
2329 0.04810 "1" "0" "33" "S7"
2330 0.02615 "1" "0" "34" "S7"
2331 0.04314 "1" "0" "34" "S7"
2332 0.03370 "1" "0" "35" "S7"
2333 0.02166 "1" "0" "35" "S7"
2334 0.06590 "1" "0" "39" "S7"
2335 0.09063 "1" "0" "39" "S7"
2336 0.02138 "1" "0" "40" "S7"
2337 0.06466 "1" "0" "40" "S7"
2338 0.02303 "1" "0" "40" "S7"
2339 0.10980 "1" "0" "40" "S7"
2340 0.05713 "1" "0" "41" "S7"
2341 0.01036 "1" "0" "41" "S7"
2342 0.02147 "1" "0" "41" "S7"
2343 0.02681 "1" "0" "41" "S7"
2344 0.06209 "1" "0" "41" "S7"
2345 0.00873 "1" "0" "41" "S7"
2346 0.02520 "1" "0" "42" "S7"
2347 0.04653 "1" "0" "42" "S7"
2348 0.03380 "1" "0" "42" "S7"
2349 0.05971 "1" "0" "42" "S7"
2350 0.04990 "1" "0" "43" "S7"
2351 0.02243 "1" "0" "43" "S7"
2352 0.09970 "1" "0" "47" "S7"
2353 0.14405 "1" "0" "47" "S7"
2354 0.02629 "1" "0" "48" "S7"
2355 0.00923 "1" "0" "48" "S7"
2356 0.01036 "1" "0" "49" "S7"
2357 0.08213 "1" "0" "49" "S7"
2358 0.05307 "1" "0" "49" "S7"
2359 0.01183 "1" "0" "49" "S7"
2360 0.02564 "1" "0" "49" "S7"
2361 0.03179 "1" "0" "49" "S7"
2362 0.01555 "1" "0" "50" "S7"
2363 0.03916 "1" "0" "50" "S7"
2364 0.02408 "1" "0" "51" "S7"
2365 0.01225 "1" "0" "51" "S7"
2366 0.00656 "1" "0" "55" "S7"
2367 0.02018 "1" "0" "55" "S7"
2368 0.03481 "1" "0" "56" "S7"
2369 0.04703 "1" "0" "56" "S7"
2370 0.03602 "1" "0" "56" "S7"
2371 0.01414 "1" "0" "56" "S7"
2372 0.01195 "1" "0" "57" "S7"
2373 0.00605 "1" "0" "57" "S7"
2374 0.02121 "1" "0" "57" "S7"
2375 0.01480 "1" "0" "57" "S7"
2376 0.05810 "1" "0" "57" "S7"
2377 0.02140 "1" "0" "57" "S7"
2378 0.06134 "1" "0" "58" "S7"
2379 0.03659 "1" "0" "58" "S7"
2380 0.02023 "1" "0" "58" "S7"
2381 0.02866 "1" "0" "58" "S7"
2382 0.03064 "1" "0" "59" "S7"
2383 0.03267 "1" "0" "59" "S7"
2384 0.04364 "1" "0" "63" "S7"
2385 0.02863 "1" "0" "63" "S7"
2386 0.04861 "1" "0" "64" "S7"
2387 0.01395 "1" "0" "64" "S7"
2388 0.06407 "2" "1" "1" "S7"
2389 0.00766 "2" "1" "1" "S7"
2390 0.04680 "2" "1" "1" "S7"
2391 0.09166 "2" "1" "1" "S7"
2392 0.02341 "2" "1" "1" "S7"
2393 0.01500 "2" "1" "1" "S7"
2394 0.04298 "2" "1" "2" "S7"
2395 0.02626 "2" "1" "2" "S7"
2396 0.02699 "2" "1" "3" "S7"
2397 0.01412 "2" "1" "3" "S7"
2398 0.05382 "2" "1" "7" "S7"
2399 0.02260 "2" "1" "7" "S7"
2400 0.05830 "2" "1" "8" "S7"
2401 0.02568 "2" "1" "8" "S7"
2402 0.05106 "2" "1" "8" "S7"
2403 0.19097 "2" "1" "9" "S7"
2404 0.02349 "2" "1" "9" "S7"
2405 0.02335 "2" "1" "9" "S7"
2406 0.02859 "2" "1" "9" "S7"
2407 0.05911 "2" "1" "9" "S7"
2408 0.02011 "2" "1" "9" "S7"
2409 0.03099 "2" "1" "10" "S7"
2410 0.03194 "2" "1" "10" "S7"
2411 0.03516 "2" "1" "10" "S7"
2412 0.02050 "2" "1" "10" "S7"
2413 0.00516 "2" "1" "11" "S7"
2414 0.02371 "2" "1" "11" "S7"
2415 0.05847 "2" "1" "15" "S7"
2416 0.04362 "2" "1" "15" "S7"
2417 0.01696 "2" "1" "16" "S7"
2418 0.00955 "2" "1" "16" "S7"
2419 0.02469 "2" "1" "17" "S7"
2420 0.07107 "2" "1" "17" "S7"
2421 0.04462 "2" "1" "17" "S7"
2422 0.01904 "2" "1" "17" "S7"
2423 0.02196 "2" "1" "17" "S7"
2424 0.02809 "2" "1" "17" "S7"
2425 0.02925 "2" "1" "18" "S7"
2426 0.08616 "2" "1" "18" "S7"
2427 0.00843 "2" "1" "19" "S7"
2428 0.01373 "2" "1" "19" "S7"
2429 0.05509 "2" "1" "23" "S7"
2430 0.02877 "2" "1" "23" "S7"
2431 0.06327 "2" "1" "24" "S7"
2432 0.01163 "2" "1" "24" "S7"
2433 0.03427 "2" "1" "24" "S7"
2434 0.05285 "2" "1" "24" "S7"
2435 0.01142 "2" "1" "25" "S7"
2436 0.04558 "2" "1" "25" "S7"
2437 0.01603 "2" "1" "25" "S7"
2438 0.02946 "2" "1" "25" "S7"
2439 0.02776 "2" "1" "25" "S7"
2440 0.03476 "2" "1" "25" "S7"
2441 0.02160 "2" "1" "26" "S7"
2442 0.04962 "2" "1" "26" "S7"
2443 0.05546 "2" "1" "26" "S7"
2444 0.04950 "2" "1" "26" "S7"
2445 0.09883 "2" "1" "31" "S7"
2446 0.06909 "2" "1" "31" "S7"
2447 0.04422 "2" "1" "32" "S7"
2448 0.02692 "2" "1" "32" "S7"
2449 0.06967 "2" "1" "33" "S7"
2450 0.00710 "2" "1" "33" "S7"
2451 0.04783 "2" "1" "33" "S7"
2452 0.03247 "2" "1" "33" "S7"
2453 0.03821 "2" "1" "33" "S7"
2454 0.02751 "2" "1" "33" "S7"
2455 0.13564 "2" "1" "34" "S7"
2456 0.03966 "2" "1" "34" "S7"
2457 0.03167 "2" "1" "35" "S7"
2458 0.17195 "2" "1" "35" "S7"
2459 0.19000 "2" "1" "39" "S7"
2460 0.03070 "2" "1" "39" "S7"
2461 0.05460 "2" "1" "40" "S7"
2462 0.04767 "2" "1" "40" "S7"
2463 0.07587 "2" "1" "40" "S7"
2464 0.11839 "2" "1" "40" "S7"
2465 0.02451 "2" "1" "41" "S7"
2466 0.02320 "2" "1" "41" "S7"
2467 0.00763 "2" "1" "41" "S7"
2468 0.06200 "2" "1" "41" "S7"
2469 0.04030 "2" "1" "41" "S7"
2470 0.03208 "2" "1" "41" "S7"
2471 0.10470 "2" "1" "42" "S7"
2472 0.05555 "2" "1" "42" "S7"
2473 0.05481 "2" "1" "42" "S7"
2474 0.01799 "2" "1" "42" "S7"
2475 0.06766 "2" "1" "43" "S7"
2476 0.10459 "2" "1" "43" "S7"
2477 0.01440 "2" "1" "48" "S7"
2478 0.01368 "2" "1" "48" "S7"
2479 0.06792 "2" "1" "49" "S7"
2480 0.02099 "2" "1" "49" "S7"
2481 0.01394 "2" "1" "49" "S7"
2482 0.00923 "2" "1" "49" "S7"
2483 0.06665 "2" "1" "49" "S7"
2484 0.03784 "2" "1" "49" "S7"
2485 0.00756 "2" "1" "50" "S7"
2486 0.02228 "2" "1" "50" "S7"
2487 0.01984 "2" "1" "51" "S7"
2488 0.03817 "2" "1" "51" "S7"
2489 0.01856 "2" "1" "55" "S7"
2490 0.01574 "2" "1" "55" "S7"
2491 0.02952 "2" "1" "56" "S7"
2492 0.02575 "2" "1" "56" "S7"
2493 0.03034 "2" "1" "56" "S7"
2494 0.01234 "2" "1" "56" "S7"
2495 0.04797 "2" "1" "57" "S7"
2496 0.03344 "2" "1" "57" "S7"
2497 0.07861 "2" "1" "57" "S7"
2498 0.05663 "2" "1" "57" "S7"
2499 0.05207 "2" "1" "57" "S7"
2500 0.04994 "2" "1" "58" "S7"
2501 0.02643 "2" "1" "58" "S7"
2502 0.08608 "2" "1" "58" "S7"
2503 0.03589 "2" "1" "58" "S7"
2504 0.07257 "2" "1" "59" "S7"
2505 0.04833 "2" "1" "59" "S7"
2506 0.02410 "2" "1" "63" "S7"
2507 0.01810 "2" "1" "63" "S7"
2508 0.02565 "2" "1" "64" "S7"
2509 0.03483 "2" "1" "64" "S7"
2510 0.01693 "3" "0" "1" "S7"
2511 0.02341 "3" "0" "1" "S7"
2512 0.05497 "3" "0" "1" "S7"
2513 0.00745 "3" "0" "1" "S7"
2514 0.01362 "3" "0" "1" "S7"
2515 0.03667 "3" "0" "1" "S7"
2516 0.00754 "3" "0" "2" "S7"
2517 0.01302 "3" "0" "2" "S7"
2518 0.03561 "3" "0" "3" "S7"
2519 0.02430 "3" "0" "3" "S7"
2520 0.01073 "3" "0" "7" "S7"
2521 0.02801 "3" "0" "7" "S7"
2522 0.01300 "3" "0" "8" "S7"
2523 0.03263 "3" "0" "8" "S7"
2524 0.02047 "3" "0" "8" "S7"
2525 0.02753 "3" "0" "8" "S7"
2526 0.00973 "3" "0" "9" "S7"
2527 0.01353 "3" "0" "9" "S7"
2528 0.04897 "3" "0" "9" "S7"
2529 0.02346 "3" "0" "9" "S7"
2530 0.04015 "3" "0" "9" "S7"
2531 0.02768 "3" "0" "9" "S7"
2532 0.03279 "3" "0" "10" "S7"
2533 0.02458 "3" "0" "10" "S7"
2534 0.03771 "3" "0" "10" "S7"
2535 0.01751 "3" "0" "10" "S7"
2536 0.01948 "3" "0" "11" "S7"
2537 0.02471 "3" "0" "11" "S7"
2538 0.02075 "3" "0" "15" "S7"
2539 0.04721 "3" "0" "15" "S7"
2540 0.01465 "3" "0" "16" "S7"
2541 0.00812 "3" "0" "16" "S7"
2542 0.01999 "3" "0" "17" "S7"
2543 0.07534 "3" "0" "17" "S7"
2544 0.04199 "3" "0" "17" "S7"
2545 0.01065 "3" "0" "17" "S7"
2546 0.03517 "3" "0" "17" "S7"
2547 0.04215 "3" "0" "17" "S7"
2548 0.02810 "3" "0" "18" "S7"
2549 0.00957 "3" "0" "18" "S7"
2550 0.00665 "3" "0" "19" "S7"
2551 0.02696 "3" "0" "19" "S7"
2552 0.04665 "3" "0" "23" "S7"
2553 0.03752 "3" "0" "23" "S7"
2554 0.01907 "3" "0" "24" "S7"
2555 0.01532 "3" "0" "24" "S7"
2556 0.00410 "3" "0" "24" "S7"
2557 0.00465 "3" "0" "24" "S7"
2558 0.03411 "3" "0" "25" "S7"
2559 0.01160 "3" "0" "25" "S7"
2560 0.06931 "3" "0" "25" "S7"
2561 0.01683 "3" "0" "25" "S7"
2562 0.00430 "3" "0" "25" "S7"
2563 0.04469 "3" "0" "25" "S7"
2564 0.04849 "3" "0" "26" "S7"
2565 0.04441 "3" "0" "26" "S7"
2566 0.02303 "3" "0" "26" "S7"
2567 0.03229 "3" "0" "26" "S7"
2568 0.04866 "3" "0" "27" "S7"
2569 0.01111 "3" "0" "27" "S7"
2570 0.06047 "3" "0" "31" "S7"
2571 0.05754 "3" "0" "31" "S7"
2572 0.01851 "3" "0" "32" "S7"
