"PDist" "Group" "Cond" "TB" "Subj"
1946 0.03508 "1" "0" "59" "S8"
1947 0.03829 "1" "0" "59" "S8"
1948 0.06417 "1" "0" "63" "S8"
1949 0.04278 "1" "0" "63" "S8"
1950 0.02761 "1" "0" "64" "S8"
1951 0.03849 "1" "0" "64" "S8"
1952 0.03663 "1" "1" "1" "S9"
1953 0.01476 "1" "1" "1" "S9"
1954 0.19447 "1" "1" "1" "S9"
1955 0.04389 "1" "1" "1" "S9"
1956 0.04057 "1" "1" "1" "S9"
1957 0.04324 "1" "1" "2" "S9"
1958 0.02829 "1" "1" "2" "S9"
1959 0.08778 "1" "1" "3" "S9"
1960 0.02080 "1" "1" "7" "S9"
1961 0.01109 "1" "1" "8" "S9"
1962 0.02439 "1" "1" "8" "S9"
1963 0.02471 "1" "1" "8" "S9"
1964 0.02909 "1" "1" "8" "S9"
1965 0.07427 "1" "1" "9" "S9"
1966 0.01584 "1" "1" "9" "S9"
1967 0.04870 "1" "1" "9" "S9"
1968 0.01796 "1" "1" "9" "S9"
1969 0.01926 "1" "1" "9" "S9"
1970 0.04222 "1" "1" "9" "S9"
1971 0.03795 "1" "1" "10" "S9"
1972 0.09356 "1" "1" "10" "S9"
1973 0.01764 "1" "1" "11" "S9"
1974 0.07705 "1" "1" "11" "S9"
1975 0.15723 "1" "1" "15" "S9"
1976 0.03291 "1" "1" "15" "S9"
1977 0.00567 "1" "1" "16" "S9"
1978 0.02147 "1" "1" "16" "S9"
1979 0.06998 "1" "1" "17" "S9"
1980 0.06248 "1" "1" "17" "S9"
1981 0.21459 "1" "1" "17" "S9"
1982 0.05741 "1" "1" "17" "S9"
1983 0.07794 "1" "1" "17" "S9"
1984 0.03280 "1" "1" "17" "S9"
1985 0.01737 "1" "1" "18" "S9"
1986 0.11489 "1" "1" "23" "S9"
1987 0.02601 "1" "1" "23" "S9"
1988 0.01358 "1" "1" "24" "S9"
1989 0.02217 "1" "1" "24" "S9"
1990 0.02046 "1" "1" "24" "S9"
1991 0.00484 "1" "1" "24" "S9"
1992 0.00634 "1" "1" "25" "S9"
1993 0.01078 "1" "1" "25" "S9"
1994 0.02014 "1" "1" "25" "S9"
1995 0.02352 "1" "1" "25" "S9"
1996 0.02215 "1" "1" "25" "S9"
1997 0.00340 "1" "1" "25" "S9"
1998 0.01783 "1" "1" "26" "S9"
1999 0.03652 "1" "1" "26" "S9"
2000 0.08073 "1" "1" "26" "S9"
2001 0.02099 "1" "1" "26" "S9"
2002 0.19742 "1" "1" "27" "S9"
2003 0.03291 "1" "1" "27" "S9"
2004 0.02805 "1" "1" "31" "S9"
2005 0.03819 "1" "1" "31" "S9"
2006 0.07552 "1" "1" "32" "S9"
2007 0.02294 "1" "1" "32" "S9"
2008 0.01085 "1" "1" "33" "S9"
2009 0.03886 "1" "1" "33" "S9"
2010 0.03629 "1" "1" "33" "S9"
2011 0.00926 "1" "1" "33" "S9"
2012 0.00480 "1" "1" "33" "S9"
2013 0.01588 "1" "1" "34" "S9"
2014 0.05128 "1" "1" "34" "S9"
2015 0.04058 "1" "1" "35" "S9"
2016 0.08679 "1" "1" "35" "S9"
2017 0.01543 "1" "1" "39" "S9"
2018 0.45966 "1" "1" "39" "S9"
2019 0.01117 "1" "1" "40" "S9"
2020 0.11398 "1" "1" "40" "S9"
2021 0.03613 "1" "1" "40" "S9"
2022 0.07242 "1" "1" "40" "S9"
2023 0.06275 "1" "1" "41" "S9"
2024 0.01771 "1" "1" "41" "S9"
2025 0.04452 "1" "1" "41" "S9"
2026 0.04264 "1" "1" "41" "S9"
2027 0.03864 "1" "1" "41" "S9"
2028 0.03229 "1" "1" "41" "S9"
2029 0.01063 "1" "1" "42" "S9"
2030 0.02501 "1" "1" "42" "S9"
2031 0.01191 "1" "1" "42" "S9"
2032 0.00978 "1" "1" "42" "S9"
2033 0.21629 "1" "1" "43" "S9"
2034 0.02066 "1" "1" "43" "S9"
2035 0.03399 "1" "1" "47" "S9"
2036 0.02225 "1" "1" "47" "S9"
2037 0.05478 "1" "1" "48" "S9"
2038 0.01193 "1" "1" "48" "S9"
2039 0.05347 "1" "1" "49" "S9"
2040 0.08797 "1" "1" "49" "S9"
2041 0.03290 "1" "1" "49" "S9"
2042 0.01440 "1" "1" "49" "S9"
2043 0.02246 "1" "1" "49" "S9"
2044 0.02700 "1" "1" "49" "S9"
2045 0.02259 "1" "1" "50" "S9"
2046 0.01419 "1" "1" "50" "S9"
2047 0.03336 "1" "1" "51" "S9"
2048 0.05602 "1" "1" "51" "S9"
2049 0.00983 "1" "1" "55" "S9"
2050 0.00824 "1" "1" "56" "S9"
2051 0.05190 "1" "1" "56" "S9"
2052 0.07242 "1" "1" "56" "S9"
2053 0.04569 "1" "1" "57" "S9"
2054 0.02303 "1" "1" "57" "S9"
2055 0.04968 "1" "1" "57" "S9"
2056 0.06239 "1" "1" "57" "S9"
2057 0.08835 "1" "1" "57" "S9"
2058 0.09214 "1" "1" "57" "S9"
2059 0.01915 "1" "1" "58" "S9"
2060 0.06703 "1" "1" "58" "S9"
2061 0.01564 "1" "1" "58" "S9"
2062 0.04303 "1" "1" "58" "S9"
2063 0.04811 "1" "1" "59" "S9"
2064 0.02603 "1" "1" "63" "S9"
2065 0.04853 "1" "1" "64" "S9"
2066 0.04563 "1" "1" "64" "S9"
2067 0.02467 "1" "0" "1" "S9"
2068 0.01556 "1" "0" "1" "S9"
2069 0.03306 "1" "0" "1" "S9"
2070 0.03048 "1" "0" "1" "S9"
2071 0.02901 "1" "0" "1" "S9"
2072 0.02377 "1" "0" "1" "S9"
2073 0.01836 "1" "0" "2" "S9"
2074 0.03475 "1" "0" "2" "S9"
2075 0.03836 "1" "0" "3" "S9"
2076 0.01477 "1" "0" "3" "S9"
2077 0.04540 "1" "0" "7" "S9"
2078 0.00783 "1" "0" "7" "S9"
2079 0.00830 "1" "0" "8" "S9"
2080 0.03463 "1" "0" "8" "S9"
2081 0.02129 "1" "0" "8" "S9"
2082 0.01648 "1" "0" "8" "S9"
2083 0.04027 "1" "0" "9" "S9"
2084 0.00698 "1" "0" "9" "S9"
2085 0.07330 "1" "0" "9" "S9"
2086 0.10012 "1" "0" "9" "S9"
2087 0.01374 "1" "0" "9" "S9"
2088 0.00598 "1" "0" "9" "S9"
2089 0.04815 "1" "0" "10" "S9"
2090 0.02427 "1" "0" "10" "S9"
2091 0.01271 "1" "0" "10" "S9"
2092 0.03189 "1" "0" "10" "S9"
2093 0.02393 "1" "0" "11" "S9"
2094 0.01604 "1" "0" "11" "S9"
2095 0.08787 "1" "0" "15" "S9"
2096 0.01589 "1" "0" "15" "S9"
2097 0.02938 "1" "0" "16" "S9"
2098 0.06660 "1" "0" "16" "S9"
2099 0.00678 "1" "0" "17" "S9"
2100 0.05758 "1" "0" "17" "S9"
2101 0.04297 "1" "0" "17" "S9"
2102 0.01632 "1" "0" "17" "S9"
2103 0.01334 "1" "0" "17" "S9"
2104 0.04386 "1" "0" "17" "S9"
2105 0.02359 "1" "0" "18" "S9"
2106 0.07947 "1" "0" "18" "S9"
2107 0.04480 "1" "0" "19" "S9"
2108 0.00487 "1" "0" "19" "S9"
2109 0.02524 "1" "0" "23" "S9"
2110 0.01590 "1" "0" "23" "S9"
2111 0.01033 "1" "0" "24" "S9"
2112 0.00569 "1" "0" "24" "S9"
2113 0.00521 "1" "0" "24" "S9"
2114 0.00929 "1" "0" "24" "S9"
2115 0.01417 "1" "0" "25" "S9"
2116 0.01626 "1" "0" "25" "S9"
2117 0.01167 "1" "0" "25" "S9"
2118 0.00650 "1" "0" "25" "S9"
2119 0.02365 "1" "0" "25" "S9"
2120 0.05743 "1" "0" "26" "S9"
2121 0.01043 "1" "0" "26" "S9"
2122 0.02463 "1" "0" "26" "S9"
2123 0.07194 "1" "0" "26" "S9"
2124 0.08083 "1" "0" "27" "S9"
2125 0.12571 "1" "0" "31" "S9"
2126 0.03568 "1" "0" "31" "S9"
2127 0.11327 "1" "0" "32" "S9"
2128 0.02363 "1" "0" "32" "S9"
2129 0.00326 "1" "0" "33" "S9"
2130 0.00528 "1" "0" "33" "S9"
2131 0.02293 "1" "0" "33" "S9"
2132 0.04622 "1" "0" "33" "S9"
2133 0.01369 "1" "0" "33" "S9"
2134 0.05908 "1" "0" "33" "S9"
2135 0.11503 "1" "0" "34" "S9"
2136 0.04466 "1" "0" "34" "S9"
2137 0.06546 "1" "0" "35" "S9"
2138 0.03689 "1" "0" "35" "S9"
2139 0.00678 "1" "0" "39" "S9"
2140 0.04550 "1" "0" "39" "S9"
2141 0.02852 "1" "0" "40" "S9"
2142 0.03644 "1" "0" "40" "S9"
2143 0.04285 "1" "0" "40" "S9"
2144 0.14821 "1" "0" "40" "S9"
2145 0.01410 "1" "0" "41" "S9"
2146 0.09678 "1" "0" "41" "S9"
2147 0.03818 "1" "0" "41" "S9"
2148 0.00955 "1" "0" "41" "S9"
2149 0.00755 "1" "0" "41" "S9"
2150 0.01353 "1" "0" "42" "S9"
2151 0.03625 "1" "0" "42" "S9"
2152 0.00860 "1" "0" "42" "S9"
2153 0.08560 "1" "0" "42" "S9"
2154 0.04683 "1" "0" "43" "S9"
2155 0.02068 "1" "0" "43" "S9"
2156 0.06482 "1" "0" "47" "S9"
2157 0.02690 "1" "0" "47" "S9"
2158 0.04996 "1" "0" "48" "S9"
2159 0.02997 "1" "0" "48" "S9"
2160 0.04550 "1" "0" "49" "S9"
2161 0.05149 "1" "0" "49" "S9"
2162 0.03920 "1" "0" "49" "S9"
2163 0.00978 "1" "0" "49" "S9"
2164 0.02582 "1" "0" "49" "S9"
2165 0.03495 "1" "0" "49" "S9"
2166 0.10712 "1" "0" "50" "S9"
2167 0.02459 "1" "0" "50" "S9"
2168 0.03466 "1" "0" "51" "S9"
2169 0.02466 "1" "0" "51" "S9"
2170 0.11244 "1" "0" "55" "S9"
2171 0.01661 "1" "0" "55" "S9"
2172 0.06406 "1" "0" "56" "S9"
2173 0.03292 "1" "0" "56" "S9"
2174 0.01109 "1" "0" "56" "S9"
2175 0.01885 "1" "0" "56" "S9"
2176 0.05605 "1" "0" "57" "S9"
2177 0.01915 "1" "0" "57" "S9"
2178 0.02577 "1" "0" "57" "S9"
2179 0.01804 "1" "0" "57" "S9"
2180 0.01514 "1" "0" "57" "S9"
2181 0.00899 "1" "0" "57" "S9"
2182 0.02294 "1" "0" "58" "S9"
2183 0.02767 "1" "0" "58" "S9"
2184 0.00378 "1" "0" "58" "S9"
2185 0.02480 "1" "0" "58" "S9"
2186 0.07714 "1" "0" "59" "S9"
2187 0.03062 "1" "0" "59" "S9"
2188 0.03354 "1" "0" "63" "S9"
2189 0.02259 "1" "0" "63" "S9"
2190 0.01970 "1" "0" "64" "S9"
2191 0.04185 "1" "1" "1" "S10"
2192 0.04778 "1" "1" "1" "S10"
2193 0.08417 "1" "1" "1" "S10"
2194 0.07454 "1" "1" "1" "S10"
2195 0.03042 "1" "1" "2" "S10"
2196 0.14571 "1" "1" "2" "S10"
2197 0.02933 "1" "1" "3" "S10"
2198 0.01813 "1" "1" "3" "S10"
2199 0.03386 "1" "1" "7" "S10"
2200 0.02340 "1" "1" "7" "S10"
2201 0.04643 "1" "1" "8" "S10"
2202 0.06049 "1" "1" "8" "S10"
2203 0.03583 "1" "1" "8" "S10"
2204 0.03663 "1" "1" "8" "S10"
2205 0.02593 "1" "1" "9" "S10"
2206 0.16513 "1" "1" "9" "S10"
2207 0.01679 "1" "1" "9" "S10"
2208 0.09497 "1" "1" "9" "S10"
2209 0.19520 "1" "1" "9" "S10"
2210 0.02894 "1" "1" "10" "S10"
2211 0.05079 "1" "1" "10" "S10"
2212 0.04157 "1" "1" "10" "S10"
2213 0.00802 "1" "1" "10" "S10"
2214 0.01355 "1" "1" "11" "S10"
2215 0.02447 "1" "1" "11" "S10"
2216 0.01458 "1" "1" "15" "S10"
2217 0.05196 "1" "1" "15" "S10"
2218 0.04420 "1" "1" "16" "S10"
2219 0.02298 "1" "1" "16" "S10"
2220 0.06397 "1" "1" "17" "S10"
2221 0.13418 "1" "1" "17" "S10"
2222 0.04552 "1" "1" "17" "S10"
2223 0.03671 "1" "1" "17" "S10"
2224 0.06284 "1" "1" "17" "S10"
2225 0.03718 "1" "1" "17" "S10"
2226 0.05758 "1" "1" "18" "S10"
2227 0.05162 "1" "1" "18" "S10"
2228 0.02081 "1" "1" "19" "S10"
2229 0.00895 "1" "1" "19" "S10"
2230 0.04857 "1" "1" "23" "S10"
2231 0.01942 "1" "1" "23" "S10"
2232 0.02617 "1" "1" "24" "S10"
2233 0.00862 "1" "1" "24" "S10"
2234 0.02769 "1" "1" "24" "S10"
2235 0.02188 "1" "1" "24" "S10"
2236 0.10641 "1" "1" "25" "S10"
2237 0.04722 "1" "1" "25" "S10"
2238 0.03581 "1" "1" "25" "S10"
2239 0.02105 "1" "1" "25" "S10"
2240 0.02348 "1" "1" "25" "S10"
2241 0.00708 "1" "1" "25" "S10"
2242 0.15018 "1" "1" "26" "S10"
2243 0.15358 "1" "1" "26" "S10"
2244 0.01921 "1" "1" "26" "S10"
2245 0.07628 "1" "1" "26" "S10"
2246 0.13634 "1" "1" "27" "S10"
2247 0.27400 "1" "1" "31" "S10"
2248 0.02487 "1" "1" "31" "S10"
2249 0.08479 "1" "1" "32" "S10"
2250 0.05873 "1" "1" "32" "S10"
2251 0.05604 "1" "1" "33" "S10"
2252 0.04743 "1" "1" "33" "S10"
2253 0.03101 "1" "1" "33" "S10"
2254 0.02967 "1" "1" "33" "S10"
2255 0.02946 "1" "1" "33" "S10"
2256 0.01250 "1" "1" "33" "S10"
2257 0.01006 "1" "1" "34" "S10"
2258 0.03536 "1" "1" "34" "S10"
2259 0.05916 "1" "1" "35" "S10"
2260 0.05424 "1" "1" "35" "S10"
2261 0.11545 "1" "1" "39" "S10"
2262 0.04618 "1" "1" "39" "S10"
2263 0.02078 "1" "1" "40" "S10"
2264 0.01870 "1" "1" "40" "S10"
2265 0.02803 "1" "1" "40" "S10"
2266 0.06781 "1" "1" "40" "S10"
2267 0.02129 "1" "1" "41" "S10"
2268 0.06369 "1" "1" "41" "S10"
2269 0.01540 "1" "1" "41" "S10"
2270 0.10760 "1" "1" "41" "S10"
2271 0.03172 "1" "1" "41" "S10"
2272 0.00542 "1" "1" "41" "S10"
2273 0.04506 "1" "1" "42" "S10"
2274 0.00856 "1" "1" "42" "S10"
2275 0.05780 "1" "1" "42" "S10"
2276 0.01725 "1" "1" "42" "S10"
2277 0.01798 "1" "1" "43" "S10"
2278 0.02615 "1" "1" "43" "S10"
2279 0.08973 "1" "1" "47" "S10"
2280 0.09712 "1" "1" "47" "S10"
2281 0.02962 "1" "1" "48" "S10"
2282 0.05265 "1" "1" "48" "S10"
2283 0.07186 "1" "1" "49" "S10"
2284 0.02025 "1" "1" "49" "S10"
2285 0.06529 "1" "1" "49" "S10"
2286 0.03157 "1" "1" "49" "S10"
2287 0.12134 "1" "1" "49" "S10"
2288 0.05997 "1" "1" "49" "S10"
2289 0.03630 "1" "1" "50" "S10"
2290 0.00691 "1" "1" "50" "S10"
2291 0.01747 "1" "1" "51" "S10"
2292 0.02229 "1" "1" "51" "S10"
2293 0.00596 "1" "1" "55" "S10"
2294 0.02338 "1" "1" "55" "S10"
2295 0.21206 "1" "1" "56" "S10"
2296 0.01059 "1" "1" "56" "S10"
2297 0.08328 "1" "1" "56" "S10"
2298 0.06384 "1" "1" "56" "S10"
2299 0.15956 "1" "1" "57" "S10"
2300 0.10176 "1" "1" "57" "S10"
2301 0.02325 "1" "1" "57" "S10"
2302 0.03398 "1" "1" "57" "S10"
2303 0.13860 "1" "1" "57" "S10"
2304 0.12758 "1" "1" "57" "S10"
2305 0.14363 "1" "1" "58" "S10"
2306 0.03079 "1" "1" "58" "S10"
2307 0.07147 "1" "1" "58" "S10"
2308 0.06845 "1" "1" "58" "S10"
2309 0.01797 "1" "1" "59" "S10"
2310 0.02968 "1" "1" "59" "S10"
2311 0.00606 "1" "1" "63" "S10"
2312 0.03186 "1" "1" "63" "S10"
2313 0.04534 "1" "1" "64" "S10"
2314 0.07958 "1" "1" "64" "S10"
2315 0.04754 "1" "0" "1" "S10"
2316 0.02779 "1" "0" "1" "S10"
2317 0.02774 "1" "0" "1" "S10"
2318 0.02344 "1" "0" "1" "S10"
2319 0.08344 "1" "0" "1" "S10"
2320 0.02764 "1" "0" "2" "S10"
2321 0.03699 "1" "0" "2" "S10"
2322 0.01952 "1" "0" "3" "S10"
2323 0.00515 "1" "0" "3" "S10"
2324 0.00646 "1" "0" "7" "S10"
2325 0.00300 "1" "0" "7" "S10"
2326 0.01357 "1" "0" "8" "S10"
2327 0.01181 "1" "0" "8" "S10"
2328 0.00870 "1" "0" "8" "S10"
2329 0.05933 "1" "0" "8" "S10"
2330 0.02669 "1" "0" "9" "S10"
2331 0.01099 "1" "0" "9" "S10"
2332 0.04090 "1" "0" "9" "S10"
2333 0.02924 "1" "0" "9" "S10"
2334 0.04014 "1" "0" "9" "S10"
2335 0.01233 "1" "0" "9" "S10"
2336 0.05162 "1" "0" "10" "S10"
2337 0.07496 "1" "0" "10" "S10"
2338 0.04521 "1" "0" "10" "S10"
2339 0.01109 "1" "0" "10" "S10"
2340 0.02893 "1" "0" "11" "S10"
2341 0.04453 "1" "0" "11" "S10"
2342 0.01063 "1" "0" "15" "S10"
2343 0.02022 "1" "0" "15" "S10"
2344 0.02415 "1" "0" "16" "S10"
2345 0.00587 "1" "0" "16" "S10"
2346 0.01625 "1" "0" "17" "S10"
2347 0.05913 "1" "0" "17" "S10"
2348 0.01119 "1" "0" "17" "S10"
2349 0.03333 "1" "0" "17" "S10"
2350 0.02204 "1" "0" "17" "S10"
2351 0.00599 "1" "0" "17" "S10"
2352 0.04876 "1" "0" "18" "S10"
2353 0.04237 "1" "0" "18" "S10"
2354 0.03464 "1" "0" "19" "S10"
2355 0.02011 "1" "0" "19" "S10"
2356 0.02507 "1" "0" "23" "S10"
2357 0.01167 "1" "0" "23" "S10"
2358 0.01850 "1" "0" "24" "S10"
2359 0.01807 "1" "0" "24" "S10"
2360 0.00214 "1" "0" "24" "S10"
2361 0.01457 "1" "0" "24" "S10"
2362 0.00971 "1" "0" "25" "S10"
2363 0.05227 "1" "0" "25" "S10"
2364 0.00355 "1" "0" "25" "S10"
2365 0.02467 "1" "0" "25" "S10"
2366 0.00880 "1" "0" "25" "S10"
2367 0.01078 "1" "0" "25" "S10"
2368 0.01827 "1" "0" "26" "S10"
2369 0.01816 "1" "0" "26" "S10"
2370 0.02073 "1" "0" "26" "S10"
2371 0.01342 "1" "0" "26" "S10"
2372 0.20290 "1" "0" "27" "S10"
2373 0.04988 "1" "0" "27" "S10"
2374 0.02852 "1" "0" "31" "S10"
2375 0.00487 "1" "0" "31" "S10"
2376 0.01047 "1" "0" "32" "S10"
2377 0.00582 "1" "0" "32" "S10"
2378 0.01242 "1" "0" "33" "S10"
2379 0.00295 "1" "0" "33" "S10"
2380 0.00723 "1" "0" "33" "S10"
2381 0.00415 "1" "0" "33" "S10"
2382 0.00700 "1" "0" "33" "S10"
2383 0.00271 "1" "0" "33" "S10"
2384 0.03308 "1" "0" "34" "S10"
2385 0.03803 "1" "0" "34" "S10"
2386 0.02875 "1" "0" "35" "S10"
2387 0.01600 "1" "0" "35" "S10"
2388 0.02026 "1" "0" "39" "S10"
2389 0.02153 "1" "0" "39" "S10"
2390 0.03405 "1" "0" "40" "S10"
2391 0.01739 "1" "0" "40" "S10"
2392 0.01956 "1" "0" "40" "S10"
2393 0.02969 "1" "0" "40" "S10"
2394 0.04447 "1" "0" "41" "S10"
2395 0.02723 "1" "0" "41" "S10"
2396 0.02241 "1" "0" "41" "S10"
2397 0.00813 "1" "0" "41" "S10"
2398 0.01136 "1" "0" "41" "S10"
2399 0.05053 "1" "0" "41" "S10"
2400 0.01135 "1" "0" "42" "S10"
2401 0.01158 "1" "0" "42" "S10"
2402 0.00575 "1" "0" "42" "S10"
2403 0.01496 "1" "0" "42" "S10"
2404 0.01124 "1" "0" "43" "S10"
2405 0.00924 "1" "0" "43" "S10"
2406 0.03940 "1" "0" "47" "S10"
2407 0.01000 "1" "0" "48" "S10"
2408 0.01874 "1" "0" "48" "S10"
2409 0.01729 "1" "0" "49" "S10"
2410 0.06591 "1" "0" "49" "S10"
2411 0.00627 "1" "0" "49" "S10"
2412 0.01344 "1" "0" "49" "S10"
2413 0.02951 "1" "0" "49" "S10"
2414 0.00323 "1" "0" "49" "S10"
2415 0.00961 "1" "0" "50" "S10"
2416 0.00531 "1" "0" "50" "S10"
2417 0.03192 "1" "0" "51" "S10"
2418 0.00778 "1" "0" "51" "S10"
2419 0.02876 "1" "0" "55" "S10"
2420 0.01400 "1" "0" "55" "S10"
2421 0.05263 "1" "0" "56" "S10"
2422 0.06808 "1" "0" "56" "S10"
2423 0.02329 "1" "0" "56" "S10"
2424 0.01251 "1" "0" "56" "S10"
2425 0.03565 "1" "0" "57" "S10"
2426 0.00600 "1" "0" "57" "S10"
2427 0.00897 "1" "0" "57" "S10"
2428 0.00775 "1" "0" "57" "S10"
2429 0.05077 "1" "0" "57" "S10"
2430 0.06694 "1" "0" "58" "S10"
2431 0.07415 "1" "0" "58" "S10"
2432 0.06340 "1" "0" "58" "S10"
2433 0.01617 "1" "0" "58" "S10"
2434 0.00711 "1" "0" "59" "S10"
2435 0.03379 "1" "0" "59" "S10"
2436 0.02855 "1" "0" "63" "S10"
2437 0.01673 "1" "0" "63" "S10"
2438 0.00851 "1" "0" "64" "S10"
2439 0.00833 "1" "0" "64" "S10"
2440 0.12403 "1" "1" "1" "S11"
2441 0.11850 "1" "1" "1" "S11"
2442 0.04004 "1" "1" "1" "S11"
2443 0.04720 "1" "1" "1" "S11"
2444 0.02246 "1" "1" "1" "S11"
2445 0.12122 "1" "1" "1" "S11"
2446 0.03452 "1" "1" "2" "S11"
2447 0.06833 "1" "1" "2" "S11"
2448 0.02664 "1" "1" "3" "S11"
2449 0.03332 "1" "1" "3" "S11"
2450 0.00832 "1" "1" "7" "S11"
2451 0.01143 "1" "1" "7" "S11"
2452 0.02775 "1" "1" "8" "S11"
2453 0.00735 "1" "1" "8" "S11"
2454 0.05149 "1" "1" "8" "S11"
2455 0.01350 "1" "1" "8" "S11"
2456 0.01221 "1" "1" "9" "S11"
2457 0.18965 "1" "1" "9" "S11"
2458 0.06250 "1" "1" "9" "S11"
2459 0.03646 "1" "1" "9" "S11"
2460 0.13232 "1" "1" "9" "S11"
2461 0.05253 "1" "1" "9" "S11"
2462 0.02292 "1" "1" "10" "S11"
2463 0.06593 "1" "1" "10" "S11"
2464 0.11503 "1" "1" "11" "S11"
2465 0.04844 "1" "1" "11" "S11"
2466 0.01478 "1" "1" "15" "S11"
2467 0.01283 "1" "1" "15" "S11"
2468 0.01667 "1" "1" "16" "S11"
2469 0.00873 "1" "1" "16" "S11"
2470 0.08616 "1" "1" "17" "S11"
2471 0.08032 "1" "1" "17" "S11"
2472 0.06175 "1" "1" "17" "S11"
2473 0.03754 "1" "1" "17" "S11"
2474 0.04906 "1" "1" "17" "S11"
2475 0.00761 "1" "1" "17" "S11"
2476 0.07458 "1" "1" "18" "S11"
2477 0.02997 "1" "1" "18" "S11"
2478 0.04227 "1" "1" "19" "S11"
2479 0.09906 "1" "1" "23" "S11"
2480 0.03229 "1" "1" "23" "S11"
2481 0.01537 "1" "1" "24" "S11"
2482 0.02864 "1" "1" "24" "S11"
2483 0.02719 "1" "1" "24" "S11"
2484 0.01203 "1" "1" "24" "S11"
2485 0.07570 "1" "1" "25" "S11"
2486 0.02056 "1" "1" "25" "S11"
2487 0.04641 "1" "1" "25" "S11"
2488 0.01955 "1" "1" "25" "S11"
2489 0.00716 "1" "1" "25" "S11"
2490 0.03564 "1" "1" "25" "S11"
2491 0.10016 "1" "1" "26" "S11"
2492 0.00980 "1" "1" "26" "S11"
2493 0.03589 "1" "1" "26" "S11"
2494 0.02646 "1" "1" "27" "S11"
2495 0.06789 "1" "1" "31" "S11"
2496 0.04062 "1" "1" "31" "S11"
2497 0.01805 "1" "1" "32" "S11"
2498 0.02063 "1" "1" "32" "S11"
2499 0.01994 "1" "1" "33" "S11"
2500 0.01527 "1" "1" "33" "S11"
2501 0.02072 "1" "1" "33" "S11"
2502 0.01089 "1" "1" "33" "S11"
2503 0.00231 "1" "1" "33" "S11"
2504 0.02907 "1" "1" "33" "S11"
2505 0.06133 "1" "1" "34" "S11"
2506 0.03858 "1" "1" "34" "S11"
2507 0.03759 "1" "1" "35" "S11"
2508 0.13173 "1" "1" "35" "S11"
2509 0.05070 "1" "1" "39" "S11"
2510 0.03972 "1" "1" "39" "S11"
2511 0.03475 "1" "1" "40" "S11"
2512 0.06078 "1" "1" "40" "S11"
2513 0.01465 "1" "1" "40" "S11"
2514 0.11540 "1" "1" "40" "S11"
2515 0.03476 "1" "1" "41" "S11"
2516 0.08240 "1" "1" "41" "S11"
2517 0.03333 "1" "1" "41" "S11"
2518 0.04063 "1" "1" "41" "S11"
2519 0.01770 "1" "1" "41" "S11"
2520 0.01984 "1" "1" "41" "S11"
2521 0.01131 "1" "1" "42" "S11"
2522 0.01254 "1" "1" "42" "S11"
2523 0.01048 "1" "1" "42" "S11"
2524 0.01880 "1" "1" "42" "S11"
2525 0.06554 "1" "1" "43" "S11"
2526 0.03080 "1" "1" "43" "S11"
2527 0.14383 "1" "1" "47" "S11"
2528 0.01901 "1" "1" "48" "S11"
2529 0.02161 "1" "1" "48" "S11"
2530 0.06862 "1" "1" "49" "S11"
2531 0.21788 "1" "1" "49" "S11"
2532 0.01539 "1" "1" "49" "S11"
2533 0.01580 "1" "1" "49" "S11"
2534 0.06859 "1" "1" "49" "S11"
2535 0.05556 "1" "1" "49" "S11"
2536 0.06696 "1" "1" "50" "S11"
2537 0.02224 "1" "1" "50" "S11"
2538 0.05758 "1" "1" "51" "S11"
2539 0.03565 "1" "1" "55" "S11"
2540 0.06632 "1" "1" "55" "S11"
2541 0.03492 "1" "1" "56" "S11"
2542 0.20024 "1" "1" "56" "S11"
2543 0.06203 "1" "1" "56" "S11"
2544 0.14173 "1" "1" "57" "S11"
2545 0.06366 "1" "1" "57" "S11"
2546 0.11267 "1" "1" "57" "S11"
2547 0.04850 "1" "1" "57" "S11"
2548 0.19373 "1" "1" "57" "S11"
2549 0.02054 "1" "1" "57" "S11"
2550 0.02820 "1" "1" "58" "S11"
2551 0.02364 "1" "1" "58" "S11"
2552 0.03036 "1" "1" "58" "S11"
2553 0.03132 "1" "1" "58" "S11"
2554 0.03138 "1" "1" "59" "S11"
2555 0.00641 "1" "1" "59" "S11"
2556 0.04475 "1" "1" "63" "S11"
2557 0.07141 "1" "1" "63" "S11"
2558 0.03705 "1" "1" "64" "S11"
2559 0.07559 "1" "1" "64" "S11"
2560 0.00556 "1" "0" "1" "S11"
2561 0.03422 "1" "0" "1" "S11"
2562 0.02716 "1" "0" "1" "S11"
2563 0.03586 "1" "0" "1" "S11"
2564 0.01545 "1" "0" "1" "S11"
2565 0.07187 "1" "0" "2" "S11"
2566 0.03180 "1" "0" "2" "S11"
2567 0.04544 "1" "0" "3" "S11"
2568 0.04139 "1" "0" "3" "S11"
2569 0.06909 "1" "0" "7" "S11"
2570 0.00873 "1" "0" "7" "S11"
2571 0.04287 "1" "0" "8" "S11"
2572 0.01582 "1" "0" "8" "S11"
2573 0.00946 "1" "0" "8" "S11"
2574 0.01328 "1" "0" "8" "S11"
2575 0.09731 "1" "0" "9" "S11"
2576 0.06606 "1" "0" "9" "S11"
2577 0.01329 "1" "0" "9" "S11"
2578 0.02637 "1" "0" "9" "S11"
2579 0.00829 "1" "0" "9" "S11"
2580 0.15183 "1" "0" "9" "S11"
